date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-02-28,0,126.01,246.45,3989.3,99.88888888888889,0.0,0.044444444444444446,3.744444444444444,4.199999999999999
2025-02-28,1,110.54,216.2,4236.4,99.88888888888889,0.0,0.03333333333333333,3.7777777777777777,3.9444444444444446
2025-02-28,2,109.38,213.93,4142.6,99.11111111111111,0.0,0.022222222222222223,3.7333333333333334,4.433333333333334
2025-02-28,3,107.05,209.37,4124.2,92.77777777777777,0.0,0.0,4.4,5.211111111111111
2025-02-28,4,112.54,220.11,4113.2,92.77777777777777,0.0,0.0,4.077777777777778,5.188888888888889
2025-02-28,5,132.81,259.75,4131.4,93.77777777777777,0.0,0.0,3.8777777777777778,4.777777777777777
2025-02-28,6,169.49,331.49,3936.3,94.88888888888889,0.0,0.0,3.822222222222222,5.033333333333334
2025-02-28,7,213.93,418.41,3438.7,93.44444444444444,0.0,0.011111111111111112,3.7222222222222223,5.5777777777777775
2025-02-28,8,161.78,316.41,3698.2,91.11111111111111,22.155555555555555,0.011111111111111112,4.122222222222222,5.677777777777777
2025-02-28,9,147.04,287.59,3865.4,95.33333333333333,95.87777777777778,0.011111111111111112,5.077777777777778,5.811111111111111
2025-02-28,10,129.13,252.56,3546.1,96.22222222222223,179.00000000000003,0.011111111111111112,6.033333333333333,5.677777777777777
2025-02-28,11,117.35,229.52,3533.0,89.44444444444444,260.0777777777778,0.011111111111111112,6.933333333333334,6.355555555555556
2025-02-28,12,110.1,215.34,3508.1,88.55555555555556,303.8888888888889,0.022222222222222223,7.6000000000000005,6.377777777777777
2025-02-28,13,109.66,214.48,3246.5,85.0,345.8888888888889,0.011111111111111112,8.31111111111111,6.922222222222222
2025-02-28,14,112.33,219.7,3135.2,81.44444444444444,312.9555555555555,0.0,8.488888888888889,7.155555555555556
2025-02-28,15,126.49,247.39,3286.3,81.66666666666667,333.23333333333335,0.011111111111111112,9.088888888888889,7.433333333333333
2025-02-28,16,180.19,352.42,3813.8,87.88888888888889,245.1222222222222,0.0,8.777777777777779,6.966666666666667
2025-02-28,17,223.93,437.97,3089.5,90.66666666666667,142.29999999999998,0.0,8.2,6.6
2025-02-28,18,229.58,449.02,3326.9,86.11111111111111,38.51111111111111,0.0,6.955555555555557,5.377777777777776
2025-02-28,19,233.93,457.53,3013.3,81.88888888888889,0.2,0.18888888888888888,6.133333333333333,4.3999999999999995
2025-02-28,20,218.93,428.19,2997.4,87.55555555555556,0.0,0.1,5.722222222222222,4.766666666666667
2025-02-28,21,178.85,349.8,3288.4,94.11111111111111,0.0,0.05555555555555555,5.511111111111111,4.833333333333333
2025-02-28,22,147.65,288.78,3500.3,96.44444444444444,0.0,0.011111111111111112,5.322222222222222,4.244444444444444
2025-02-28,23,129.17,252.63,3487.7,98.0,0.0,0.022222222222222223,4.988888888888889,4.333333333333333
2025-03-01,0,129.24,252.77,3030.4,100.0,0.0,0.011111111111111112,4.688888888888888,3.8333333333333335
2025-03-01,1,120.69,236.05,3545.9,99.77777777777777,0.0,0.011111111111111112,4.611111111111111,3.388888888888889
2025-03-01,2,117.25,229.32,3528.5,100.0,0.0,0.011111111111111112,4.366666666666666,3.577777777777778
2025-03-01,3,112.95,220.91,3562.1,93.77777777777777,0.0,0.022222222222222223,5.166666666666666,3.533333333333333
2025-03-01,4,110.32,215.77,3621.5,94.11111111111111,0.0,0.011111111111111112,4.988888888888888,3.755555555555555
2025-03-01,5,115.26,225.43,3786.6,97.22222222222223,0.0,0.08888888888888888,4.8,3.755555555555555
2025-03-01,6,130.49,255.22,3692.6,100.0,0.0,0.14444444444444446,4.666666666666667,3.755555555555555
2025-03-01,7,138.87,271.61,3532.8,99.66666666666667,0.2,0.17777777777777778,4.588888888888889,4.011111111111111
2025-03-01,8,139.67,273.17,3566.5,99.33333333333333,18.5,0.06666666666666668,4.955555555555556,4.355555555555555
2025-03-01,9,139.2,272.25,3481.3,100.0,63.27777777777778,0.12222222222222223,5.5777777777777775,5.033333333333333
2025-03-01,10,127.09,248.57,3399.8,100.0,122.25555555555555,0.1111111111111111,6.4111111111111105,5.699999999999999
2025-03-01,11,114.06,223.08,3425.7,100.0,162.86666666666665,0.25555555555555554,7.033333333333334,5.633333333333333
2025-03-01,12,103.44,202.31,3398.3,100.0,217.0,0.08888888888888888,7.7666666666666675,5.855555555555556
2025-03-01,13,99.32,194.25,3310.2,98.22222222222223,238.45555555555555,0.03333333333333334,8.311111111111112,6.022222222222222
2025-03-01,14,102.92,201.29,3314.4,99.33333333333333,285.4,0.044444444444444446,9.0,6.300000000000001
2025-03-01,15,131.19,256.59,3484.7,99.55555555555556,238.20000000000002,0.044444444444444446,9.133333333333333,6.688888888888889
2025-03-01,16,178.86,349.82,3141.3,100.0,210.36666666666667,0.0,9.18888888888889,6.277777777777778
2025-03-01,17,243.14,475.54,2928.2,98.0,127.08888888888889,0.044444444444444446,8.655555555555557,5.677777777777778
2025-03-01,18,241.09,471.53,2769.4,98.55555555555556,38.922222222222224,0.23333333333333334,7.333333333333333,4.433333333333334
2025-03-01,19,226.34,442.68,2923.4,99.55555555555556,0.4111111111111111,0.16666666666666666,6.466666666666666,4.0
2025-03-01,20,178.86,349.82,3179.0,99.44444444444444,0.0,0.044444444444444446,6.011111111111112,3.344444444444444
2025-03-01,21,147.05,287.6,3852.0,98.77777777777777,0.0,0.07777777777777778,5.788888888888888,3.8333333333333335
2025-03-01,22,125.64,245.73,3882.3,99.77777777777777,0.0,0.06666666666666667,5.444444444444445,4.055555555555555
2025-03-01,23,119.92,234.54,3519.9,95.11111111111111,0.0,0.06666666666666667,5.055555555555556,3.1222222222222222
2025-03-02,0,128.22,250.78,3174.7,98.77777777777777,0.0,0.022222222222222223,4.644444444444445,2.7222222222222228
2025-03-02,1,130.35,254.94,3576.4,99.0,0.0,0.022222222222222223,4.566666666666666,2.8777777777777778
2025-03-02,2,110.34,215.81,3397.9,99.55555555555556,0.0,0.0,4.5888888888888895,2.6444444444444444
2025-03-02,3,115.49,225.88,3312.8,98.22222222222223,0.0,0.022222222222222223,5.2,3.511111111111111
