name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
karaisen,2024-08-10T06:00:00,18.9,18.9,17.4,91.13,0,0,,0,0,6.8,4.8,19,1015.7,59.3,15.2,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T07:00:00,18.6,18.6,17.7,94.61,0,0,,0,0,6.1,1.8,79,1016.3,36.9,11.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T08:00:00,20.5,20.5,18.5,88.13,0,0,,0,0,6.1,0.9,340,1016.7,38,12.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T09:00:00,22.2,22.2,18.6,80.03,0.113,100,rain,0,0,13,5.7,248,1016.7,19.6,19.5,,,,,Rain,rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T10:00:00,25.2,25.2,18.4,65.92,0,0,,0,0,19.1,9.4,257,1017.1,21.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T11:00:00,27,28,18.2,58.44,0,0,,0,0,19.8,8.7,298,1017.2,37.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T12:00:00,28.7,29.3,17.2,49.81,0,0,,0,0,20.9,9.3,316,1017.1,51.1,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T13:00:00,30.3,30.5,16.4,43.16,0,0,,0,0,22.3,9.7,318,1017.1,34.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T14:00:00,31.7,31.3,15.2,37.11,0,0,,0,0,22.7,9.8,345,1016.7,46.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T15:00:00,32.3,31.6,14.1,33.11,0,0,,0,0,19.1,9,9,1016.2,41.6,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T16:00:00,33,32.3,13.9,31.61,0,0,,0,0,19.4,12.2,313,1016.1,34.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T17:00:00,33.1,32.2,13.7,31.04,0,0,,0,0,23.4,10.7,264,1016,41.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T18:00:00,33.2,32.3,13.6,30.73,0,0,,0,0,24.1,9.2,302,1015.8,39,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T19:00:00,32.7,31.8,13.4,31,0,0,,0,0,19.1,8.8,308,1016,44.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T20:00:00,30.7,30,13.9,35.9,0,0,,0,0,16.9,5.7,314,1016,10,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T21:00:00,28.2,28.3,15.3,45.54,0,0,,0,0,5,5,24,1016.3,30,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T22:00:00,24.9,24.9,15.9,57.4,0,0,,0,0,5.4,3.6,44,1017.4,9.9,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T23:00:00,23.9,23.9,15.9,60.82,0,0,,0,0,4,4.5,107,1017.6,11,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T00:00:00,23.3,23.3,15.8,62.49,0,0,,0,0,4.3,3.5,22,1017.6,36.2,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T01:00:00,22,22,15.9,68.19,0,0,,0,0,6.5,2.3,50,1017.9,19.7,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T02:00:00,21.3,21.3,16,71.54,0,0,,0,0,7.6,2.5,52,1018,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T03:00:00,21.1,21.1,15.6,70.43,0,0,,0,0,7.2,2.7,58,1017.9,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T04:00:00,19.7,19.7,14.9,73.59,0,0,,0,0,7.2,2.5,48,1018.1,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T05:00:00,19,19,15.1,78.19,0,0,,0,0,5.8,3.6,360,1018.3,4.7,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T06:00:00,19.2,19.2,14.8,75.56,0,0,,0,0,5.4,4.7,1,1018.4,19,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T07:00:00,18.5,18.5,15.4,81.97,0,0,,0,0,5,5.9,75,1018.9,7.4,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T08:00:00,21.6,21.6,15.5,68.23,0,0,,0,0,7.6,4.3,65,1019.5,0,15.4,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T09:00:00,24.9,24.9,15.4,55.73,0.097,100,rain,0,0,6.1,4.7,98,1019.6,0,20.8,,,,,Rain,rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T10:00:00,28.1,28.3,15.9,47.55,0,0,,0,0,7.2,6.1,101,1019.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T11:00:00,30.4,30.2,15.2,39.57,0,0,,0,0,5.4,6.5,99,1019.2,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T12:00:00,31.7,31.3,15.1,36.71,0,0,,0,0,7.9,6.5,119,1018.8,0,20.2,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T13:00:00,33.1,32.7,14.8,33.18,0,0,,0,0,10.1,6.3,80,1018.2,4.7,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T14:00:00,34.1,33.6,14.6,31.05,0,0,,0,0,14,7.1,66,1017.5,43.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T15:00:00,34.8,33.9,13.2,27.34,0,0,,0,0,15.1,7,54,1016.9,34.5,20.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T16:00:00,35.2,34.2,12.7,25.85,0,0,,0,0,16.9,7.1,347,1016.2,47.5,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T17:00:00,35.4,34.4,13,26.05,0,0,,0,0,17.6,6.2,39,1016,38.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T18:00:00,35.4,34.4,12.9,25.89,0,0,,0,0,18,6.1,332,1015.3,21.9,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T19:00:00,34.9,33.9,12.8,26.45,0,0,,0,0,18,7.6,78,1015.2,53.8,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T20:00:00,33.1,32,12.8,29.34,0,0,,0,0,16.2,7.9,62,1015,13.1,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T21:00:00,30,29.4,13.9,37.52,0,0,,0,0,8.3,3.6,64,1014.8,0,20.2,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-11T22:00:00,26,26,14.6,49.44,0,0,,0,0,8.6,2.5,56,1015.6,0,14.7,,,,,Clear,clear-night,"15525399999,15489099999,15491099999,LBGO,15525499999,15498099999"
karaisen,2024-08-11T23:00:00,24.1,24.1,14.7,55.81,0,0,,0,0,8.3,4.9,81,1015.6,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-12T00:00:00,22,22,15,64.49,0,0,,0,0,6.8,5.4,90,1015,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T01:00:00,20,20,14,68.37,0,0,,0,0,5.4,0,0,1016,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T02:00:00,19,19,15,77.61,0,0,,0,0,6.8,0,0,1016,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T03:00:00,18,18,14,77.46,0,0,,0,0,6.5,5.4,80,1015,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T04:00:00,18,18,14,77.46,0,0,,0,0,9.4,3.6,132.2,1015,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T05:00:00,17,17,15,88.01,0,0,,0,0,10.1,0,0,1015,0,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T06:00:00,17,17,15,88.01,0,0,,0,0,10.1,7.6,100,1016,100,10,,,,,Overcast,cloudy,LBGO
karaisen,2024-08-12T07:00:00,18,18,15,82.63,0,0,,0,0,9,5.4,100,1016,0,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T08:00:00,21,21,16,73.11,0,0,,0,0,9,7.6,100,1016,34.5,10,,,,,Partially cloudy,partly-cloudy-day,LBGO
karaisen,2024-08-12T09:00:00,25,25,16,57.38,0,0,,0,0,7.6,0,0,1016,3.6,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T10:00:00,28,28.2,16,48.08,0,0,,0,0,8.3,3.6,145.8,1016,2.6,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T11:00:00,32,31.9,16,38.2,0,0,,0,0,6.5,3.6,66.6,1016,8.5,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T12:00:00,35,34.3,14,28.39,0,0,,0,0,15.5,5.4,52.3,1015,0,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T13:00:00,34,32.6,12,26.34,0,0,,0,0,15.8,5.4,87.4,1015,0,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T14:00:00,36,35,13,25.17,0,0,,0,0,14,5.4,111,1014,0,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T15:00:00,36,35,13,25.17,0,0,,0,0,9.7,9.4,123.8,1013,13.8,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T16:00:00,37,35.8,12,22.31,0,0,,0,0,8.6,7.6,85.2,1012,17.8,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T17:00:00,37,35.8,12,22.31,0,0,,0,0,7.9,7.6,30,1012,13.6,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T18:00:00,37,35.8,12,22.31,0,0,,0,0,9.4,3.6,20.1,1011,7.7,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T19:00:00,37,35.8,12,22.31,0,0,,0,0,12.6,3.6,22.9,1011,7.1,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T20:00:00,31,31.3,17,43.09,0,0,,0,0,13,0,0,1011,0,10,,,,,Clear,clear-day,LBGO
karaisen,2024-08-12T21:00:00,27,27.2,15,47.81,0,0,,0,0,10.1,1.8,76.1,1011,17.8,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T22:00:00,25,25,15,53.82,0,0,,0,0,11.2,5.4,130,1011,9.2,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-12T23:00:00,24,24,15,57.14,0,0,,0,0,11.2,5.4,130,1012,19.1,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-13T00:00:00,23,23,15,60.69,0,0,,0,0,10.8,9.4,90,1011,12.8,10,,,,,Clear,clear-night,LBGO
karaisen,2024-08-13T01:00:00,24.3,24.3,14.7,55.03,0,0,,0,0,12.6,7.1,90,1011.5,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T02:00:00,23.6,23.6,14.3,55.67,0,0,,0,0,11.9,7,61,1011.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T03:00:00,23.3,23.3,14,55.94,0,0,,0,0,13.3,7.5,33,1010.8,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T04:00:00,23.1,23.1,14.4,58.08,0,0,,0,0,13.3,10.6,134,1010.8,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T05:00:00,22.2,22.2,14.4,61.41,0,0,,0,0,13.3,8,123,1010.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T06:00:00,23,23,14.2,57.75,0,0,,0,0,13.3,6.6,50,1010.9,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T07:00:00,21.7,21.7,14.4,63.22,0,0,,0,0,11.9,6.8,13,1011.7,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T08:00:00,24.1,24.1,14.6,55.36,0,0,,0,0,11.9,8,63,1011.8,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T09:00:00,27.2,27.4,14.8,46.71,0,0,,0,0,11.9,7.2,85,1011.6,0,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T10:00:00,31,30.6,15,38.08,0,0,,0,0,13.3,5.3,84,1011.9,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T11:00:00,33.5,32.9,14.5,31.91,0,0,,0,0,13,6.8,95,1011.8,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T12:00:00,35.1,34.6,14.4,28.93,0,0,,0,0,10.4,7.6,33,1011.3,0,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T13:00:00,37.1,36.3,13.3,24.21,0,0,,0,0,14.4,8.8,62,1010.8,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T14:00:00,38.2,37.3,12.4,21.43,0,0,,0,0,14.4,9.5,77,1010.4,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T15:00:00,38.6,37.3,11,19.17,0,0,,0,0,13.3,5.3,83,1009.8,4.8,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-13T16:00:00,39.1,37.3,9.1,16.37,0,0,,0,0,13,7.4,309,1009.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
